"pair_id","dataset","source_id","trait","canonical_trait_id","tier","outcome_id","outcome_ancestry","analysis_role","effect_scale","harmonised_snps","pair_harmonisation_status","family","eligible","eligibility_frozen"
"reverse|GCST90670603","ed_2025_eur_reverse_exposure","GCST90670603","Gut microbiome species presence (UBA1394 sp900066845, GCA_902362965.1)","taxon:uba1394 sp900066845","primary","GCST90670603","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670604","ed_2025_eur_reverse_exposure","GCST90670604","Gut microbiome species abundance (Bariatricus comes, GCA_025149785.1)","taxon:bariatricus comes","primary","GCST90670604","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670605","ed_2025_eur_reverse_exposure","GCST90670605","Gut microbiome species presence (CAG-45 sp000438375, GCA_902363825.1)","taxon:cag-45 sp000438375","primary","GCST90670605","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670606","ed_2025_eur_reverse_exposure","GCST90670606","Gut microbiome species presence (UBA737 sp900549055, GCA_900549055.1)","taxon:uba737 sp900549055","primary","GCST90670606","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670607","ed_2025_eur_reverse_exposure","GCST90670607","Gut microbiome species presence (Bacteroides intestinalis, GCF_000172175.1)","taxon:bacteroides intestinalis","primary","GCST90670607","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670608","ed_2025_eur_reverse_exposure","GCST90670608","Gut microbiome species presence (CAG-267 sp001917135, GCA_001917135.1)","taxon:cag-267 sp001917135","primary","GCST90670608","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670609","ed_2025_eur_reverse_exposure","GCST90670609","Gut microbiome species presence (CAG-475 sp000434435, GCA_000434435.1)","taxon:cag-475 sp000434435","primary","GCST90670609","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670610","ed_2025_eur_reverse_exposure","GCST90670610","Gut microbiome species abundance (Alistipes A indistinctus, GCA_025144995.1)","taxon:alistipes a indistinctus","primary","GCST90670610","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670611","ed_2025_eur_reverse_exposure","GCST90670611","Gut microbiome species abundance (CAG-95 sp900066375, GCA_003490145.1)","taxon:cag-95 sp900066375","primary","GCST90670611","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670612","ed_2025_eur_reverse_exposure","GCST90670612","Gut microbiome species abundance (Faecalibacterium prausnitzii I, GCF_003287495.1)","taxon:faecalibacterium prausnitzii i","primary","GCST90670612","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670613","ed_2025_eur_reverse_exposure","GCST90670613","Gut microbiome species presence (Paratractidigestivibacter faecalis, GCF_003416765.1)","taxon:paratractidigestivibacter faecalis","primary","GCST90670613","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670614","ed_2025_eur_reverse_exposure","GCST90670614","Gut microbiome species abundance (Ruthenibacterium merdipullorum, GCA_900546885.1)","taxon:ruthenibacterium merdipullorum","primary","GCST90670614","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670615","ed_2025_eur_reverse_exposure","GCST90670615","Gut microbiome species presence (CAG-196 sp002102975, GCA_900552525.1)","taxon:cag-196 sp002102975","primary","GCST90670615","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670616","ed_2025_eur_reverse_exposure","GCST90670616","Gut microbiome species presence (Akkermansia muciniphila B, GCF_018847375.1)","taxon:akkermansia muciniphila b","primary","GCST90670616","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670617","ed_2025_eur_reverse_exposure","GCST90670617","Gut microbiome species presence (CAG-103 sp900317855, GCA_900317855.1)","taxon:cag-103 sp900317855","primary","GCST90670617","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670618","ed_2025_eur_reverse_exposure","GCST90670618","Gut microbiome species presence (CAG-274 sp000432155, GCA_000432155.1)","taxon:cag-274 sp000432155","primary","GCST90670618","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670619","ed_2025_eur_reverse_exposure","GCST90670619","Gut microbiome species presence (Desulfovibrio sp900556755, GCF_012843875.1)","taxon:desulfovibrio sp900556755","primary","GCST90670619","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670620","ed_2025_eur_reverse_exposure","GCST90670620","Gut microbiome species presence (Faecalimonas umbilicata, GCF_004346095.1)","taxon:faecalimonas umbilicata","primary","GCST90670620","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670621","ed_2025_eur_reverse_exposure","GCST90670621","Gut microbiome species presence (Merdicola sp001915925, GCA_001915925.1)","taxon:merdicola sp001915925","primary","GCST90670621","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670622","ed_2025_eur_reverse_exposure","GCST90670622","Gut microbiome species abundance (Fimisoma sp000435715, GCA_000435715.1)","taxon:fimisoma sp000435715","primary","GCST90670622","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670623","ed_2025_eur_reverse_exposure","GCST90670623","Gut microbiome species abundance (Lawsonibacter asaccharolyticus, GCA_003112755.1)","taxon:lawsonibacter asaccharolyticus","primary","GCST90670623","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670624","ed_2025_eur_reverse_exposure","GCST90670624","Gut microbiome species presence (UMGS1312 sp900550625, GCA_900550625.1)","taxon:umgs1312 sp900550625","primary","GCST90670624","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670625","ed_2025_eur_reverse_exposure","GCST90670625","Gut microbiome species presence (CAG-1193 sp900550145, GCA_900550145.1)","taxon:cag-1193 sp900550145","primary","GCST90670625","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670626","ed_2025_eur_reverse_exposure","GCST90670626","Gut microbiome species presence (Faecousia sp900546075, GCA_900546075.1)","taxon:faecousia sp900546075","primary","GCST90670626","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670627","ed_2025_eur_reverse_exposure","GCST90670627","Gut microbiome species presence (Nanogingivalis sp015257795, GCA_015257795.3)","taxon:nanogingivalis sp015257795","primary","GCST90670627","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670628","ed_2025_eur_reverse_exposure","GCST90670628","Gut microbiome species presence (Rothia mucilaginosa A, GCF_001061665.1)","taxon:rothia mucilaginosa a","primary","GCST90670628","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670629","ed_2025_eur_reverse_exposure","GCST90670629","Gut microbiome species presence (Streptococcus mutans, GCF_006739205.1)","taxon:streptococcus mutans","primary","GCST90670629","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670630","ed_2025_eur_reverse_exposure","GCST90670630","Gut microbiome species presence (Clostridium sp001916075, GCF_014287815.1)","taxon:clostridium sp001916075","primary","GCST90670630","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670631","ed_2025_eur_reverse_exposure","GCST90670631","Gut microbiome species presence (Eubacterium F sp000433735, GCA_000433735.1)","taxon:eubacterium f sp000433735","primary","GCST90670631","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670632","ed_2025_eur_reverse_exposure","GCST90670632","Gut microbiome species presence (UBA1685 sp002320595, GCA_002320595.1)","taxon:uba1685 sp002320595","primary","GCST90670632","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670633","ed_2025_eur_reverse_exposure","GCST90670633","Gut microbiome species presence (Bacteroides clarus, GCF_900129655.1)","taxon:bacteroides clarus","primary","GCST90670633","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670634","ed_2025_eur_reverse_exposure","GCST90670634","Gut microbiome species presence (CAG-245 sp000434195, GCA_000434195.1)","taxon:cag-245 sp000434195","primary","GCST90670634","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670635","ed_2025_eur_reverse_exposure","GCST90670635","Gut microbiome species presence (Agathobacter sp000434275, GCA_902363675.1)","taxon:agathobacter sp000434275","primary","GCST90670635","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670636","ed_2025_eur_reverse_exposure","GCST90670636","Gut microbiome species presence (Desulfovibrio piger A, GCF_900116045.1)","taxon:desulfovibrio piger a","primary","GCST90670636","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670637","ed_2025_eur_reverse_exposure","GCST90670637","Gut microbiome species presence (Onthousia sp000438295, GCA_000438295.1)","taxon:onthousia sp000438295","primary","GCST90670637","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670638","ed_2025_eur_reverse_exposure","GCST90670638","Gut microbiome species presence (UBA737 sp900549755, GCA_900549755.1)","taxon:uba737 sp900549755","primary","GCST90670638","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670639","ed_2025_eur_reverse_exposure","GCST90670639","Gut microbiome species presence (Veillonella rogosae, GCF_002959775.1)","taxon:veillonella rogosae","primary","GCST90670639","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670640","ed_2025_eur_reverse_exposure","GCST90670640","Gut microbiome species presence (Alistipes dispar, GCF_006542685.1)","taxon:alistipes dispar","primary","GCST90670640","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670641","ed_2025_eur_reverse_exposure","GCST90670641","Gut microbiome species abundance (Blautia A sp900066145, GCF_003460605.1)","taxon:blautia a sp900066145","primary","GCST90670641","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670642","ed_2025_eur_reverse_exposure","GCST90670642","Gut microbiome species presence (Parabacteroides goldsteinii, GCF_000969835.1)","taxon:parabacteroides goldsteinii","primary","GCST90670642","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670643","ed_2025_eur_reverse_exposure","GCST90670643","Gut microbiome species presence (Rothia dentocariosa, GCF_000164695.2)","taxon:rothia dentocariosa","primary","GCST90670643","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670644","ed_2025_eur_reverse_exposure","GCST90670644","Gut microbiome species presence (CAG-345 sp000433315, GCA_000433315.1)","taxon:cag-345 sp000433315","primary","GCST90670644","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670645","ed_2025_eur_reverse_exposure","GCST90670645","Gut microbiome species presence (Fimivicinus sp900544375, GCA_900544375.1)","taxon:fimivicinus sp900544375","primary","GCST90670645","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670646","ed_2025_eur_reverse_exposure","GCST90670646","Gut microbiome species presence (QAMH01 sp900544245, GCA_900544245.1)","taxon:qamh01 sp900544245","primary","GCST90670646","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670647","ed_2025_eur_reverse_exposure","GCST90670647","Gut microbiome species abundance (Romboutsia timonensis, GCF_900106845.1)","taxon:romboutsia timonensis","primary","GCST90670647","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670648","ed_2025_eur_reverse_exposure","GCST90670648","Gut microbiome species presence (Ventrimonas sp900538475, GCA_900538475.1)","taxon:ventrimonas sp900538475","primary","GCST90670648","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670649","ed_2025_eur_reverse_exposure","GCST90670649","Gut microbiome species presence (Woodwardibium sp900760275, GCA_900760275.1)","taxon:woodwardibium sp900760275","primary","GCST90670649","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670650","ed_2025_eur_reverse_exposure","GCST90670650","Gut microbiome species presence (CAG-238 sp900551415, GCA_900551415.1)","taxon:cag-238 sp900551415","primary","GCST90670650","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670651","ed_2025_eur_reverse_exposure","GCST90670651","Gut microbiome species presence (Evtepia excrementipullorum, GCA_900546255.1)","taxon:evtepia excrementipullorum","primary","GCST90670651","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670652","ed_2025_eur_reverse_exposure","GCST90670652","Gut microbiome species presence (Faecalitalea cylindroides, GCF_000469305.1)","taxon:faecalitalea cylindroides","primary","GCST90670652","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670653","ed_2025_eur_reverse_exposure","GCST90670653","Gut microbiome species presence (Onthomonas sp900545815, GCA_900545815.1)","taxon:onthomonas sp900545815","primary","GCST90670653","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90670654","ed_2025_eur_reverse_exposure","GCST90670654","Gut microbiome species presence (Ruminococcus C sp000980705, GCA_000980705.1)","taxon:ruminococcus c sp000980705","primary","GCST90670654","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
